epoch,train_loss,train_rmsd,train_mdn,val_loss,val_rmsd,val_mdn,seconds
0,3.61122,0.00000,3.61122,2.22864,0.00000,2.22864,19.8
1,2.37635,0.00000,2.37635,1.96546,0.00000,1.96546,19.1
2,2.01253,0.00000,2.01253,1.78055,0.00000,1.78055,18.8
3,1.84449,0.00000,1.84449,1.72762,0.00000,1.72762,19.4
4,1.78731,0.00000,1.78731,1.70649,0.00000,1.70649,19.4
5,1.76695,0.00000,1.76695,1.68916,0.00000,1.68916,18.8
6,1.74664,0.00000,1.74664,1.69457,0.00000,1.69457,19.1
7,1.74228,0.00000,1.74228,1.68399,0.00000,1.68399,19.3
8,1.73878,0.00000,1.73878,1.68292,0.00000,1.68292,19.0
9,1.72510,0.00000,1.72510,1.67095,0.00000,1.67095,18.7
10,1.71715,0.00000,1.71715,1.66505,0.00000,1.66505,18.9
11,1.70934,0.00000,1.70934,1.66058,0.00000,1.66058,18.8
12,1.70268,0.00000,1.70268,1.64910,0.00000,1.64910,19.4
13,1.68984,0.00000,1.68984,1.65321,0.00000,1.65321,19.4
14,1.68706,0.00000,1.68706,1.64146,0.00000,1.64146,19.2
15,1.67981,0.00000,1.67981,1.66739,0.00000,1.66739,19.5
16,1.67941,0.00000,1.67941,1.64709,0.00000,1.64709,19.4
17,1.66377,0.00000,1.66377,1.63655,0.00000,1.63655,18.5
18,1.65216,0.00000,1.65216,1.67524,0.00000,1.67524,18.4
19,1.65048,0.00000,1.65048,1.65375,0.00000,1.65375,19.5
20,1.65502,0.00000,1.65502,1.63615,0.00000,1.63615,18.6
21,1.64278,0.00000,1.64278,1.62465,0.00000,1.62465,19.4
22,1.63028,0.00000,1.63028,1.66233,0.00000,1.66233,19.1
23,1.62226,0.00000,1.62226,1.59039,0.00000,1.59039,19.7
24,1.62124,0.00000,1.62124,1.60710,0.00000,1.60710,19.1
25,1.61485,0.00000,1.61485,1.61408,0.00000,1.61408,19.4
26,1.62001,0.00000,1.62001,1.57276,0.00000,1.57276,19.2
27,1.61078,0.00000,1.61078,1.60054,0.00000,1.60054,19.3
28,1.60472,0.00000,1.60472,1.60572,0.00000,1.60572,19.1
29,1.60695,0.00000,1.60695,1.57907,0.00000,1.57907,19.5
30,1.59782,0.00000,1.59782,1.57053,0.00000,1.57053,18.9
31,1.59645,0.00000,1.59645,1.63643,0.00000,1.63643,19.0
32,1.59770,0.00000,1.59770,1.56829,0.00000,1.56829,19.6
33,1.59484,0.00000,1.59484,1.55855,0.00000,1.55855,19.4
34,1.57926,0.00000,1.57926,1.56315,0.00000,1.56315,19.0
35,1.57652,0.00000,1.57652,1.62162,0.00000,1.62162,19.2
36,1.57344,0.00000,1.57344,1.59067,0.00000,1.59067,19.1
37,1.57113,0.00000,1.57113,1.53769,0.00000,1.53769,19.1
38,1.56034,0.00000,1.56034,1.52599,0.00000,1.52599,19.0
39,1.54870,0.00000,1.54870,1.53360,0.00000,1.53360,18.9
40,1.54137,0.00000,1.54137,1.56271,0.00000,1.56271,19.3
41,1.54351,0.00000,1.54351,1.56937,0.00000,1.56937,19.3
42,1.55263,0.00000,1.55263,1.61807,0.00000,1.61807,18.7
43,1.55353,0.00000,1.55353,1.51436,0.00000,1.51436,18.6
44,1.53715,0.00000,1.53715,1.53396,0.00000,1.53396,19.4
45,1.52260,0.00000,1.52260,1.52722,0.00000,1.52722,19.1
46,1.52471,0.00000,1.52471,1.48185,0.00000,1.48185,19.4
47,1.50786,0.00000,1.50786,1.48393,0.00000,1.48393,18.8
48,1.49933,0.00000,1.49933,1.47508,0.00000,1.47508,19.1
49,1.49534,0.00000,1.49534,1.50518,0.00000,1.50518,19.5
50,1.49681,0.00000,1.49681,1.47815,0.00000,1.47815,18.4
51,1.49685,0.00000,1.49685,1.46322,0.00000,1.46322,18.9
52,1.48526,0.00000,1.48526,1.46850,0.00000,1.46850,19.5
53,1.48402,0.00000,1.48402,1.46227,0.00000,1.46227,18.8
54,1.48804,0.00000,1.48804,1.52159,0.00000,1.52159,19.0
55,1.49558,0.00000,1.49558,1.48488,0.00000,1.48488,18.8
56,1.47775,0.00000,1.47775,1.43384,0.00000,1.43384,19.0
57,1.46830,0.00000,1.46830,1.44427,0.00000,1.44427,19.2
58,1.47198,0.00000,1.47198,1.49531,0.00000,1.49531,19.6
59,1.47527,0.00000,1.47527,1.44164,0.00000,1.44164,18.1
60,1.47215,0.00000,1.47215,1.45337,0.00000,1.45337,18.7
61,1.46633,0.00000,1.46633,1.47307,0.00000,1.47307,18.9
62,1.46421,0.00000,1.46421,1.43918,0.00000,1.43918,19.2
63,1.46234,0.00000,1.46234,1.43631,0.00000,1.43631,19.2
64,1.45406,0.00000,1.45406,1.44762,0.00000,1.44762,19.0
65,1.44862,0.00000,1.44862,1.44853,0.00000,1.44853,19.9
66,1.44873,0.00000,1.44873,1.43057,0.00000,1.43057,19.3
67,1.44696,0.00000,1.44696,1.41992,0.00000,1.41992,19.0
68,1.43360,0.00000,1.43360,1.42738,0.00000,1.42738,19.1
69,1.43204,0.00000,1.43204,1.41806,0.00000,1.41806,18.4
70,1.42846,0.00000,1.42846,1.43009,0.00000,1.43009,19.0
71,1.42861,0.00000,1.42861,1.40837,0.00000,1.40837,18.2
72,1.42977,0.00000,1.42977,1.41954,0.00000,1.41954,19.1
73,1.42755,0.00000,1.42755,1.43327,0.00000,1.43327,19.3
74,1.43682,0.00000,1.43682,1.43229,0.00000,1.43229,18.8
75,1.42684,0.00000,1.42684,1.41285,0.00000,1.41285,19.6
76,1.42114,0.00000,1.42114,1.40068,0.00000,1.40068,18.9
77,1.41528,0.00000,1.41528,1.40212,0.00000,1.40212,18.4
78,1.42440,0.00000,1.42440,1.42423,0.00000,1.42423,18.0
79,1.41841,0.00000,1.41841,1.49011,0.00000,1.49011,18.7
80,1.42424,0.00000,1.42424,1.46542,0.00000,1.46542,18.9
81,1.44388,0.00000,1.44388,1.42507,0.00000,1.42507,17.8
82,1.42352,0.00000,1.42352,1.40106,0.00000,1.40106,18.8
83,1.40887,0.00000,1.40887,1.40492,0.00000,1.40492,18.8
84,1.40847,0.00000,1.40847,1.40238,0.00000,1.40238,19.3
85,1.40151,0.00000,1.40151,1.38824,0.00000,1.38824,18.5
86,1.39415,0.00000,1.39415,1.38343,0.00000,1.38343,18.8
87,1.38902,0.00000,1.38902,1.38851,0.00000,1.38851,19.1
88,1.38901,0.00000,1.38901,1.41153,0.00000,1.41153,17.8
89,1.40489,0.00000,1.40489,1.41184,0.00000,1.41184,18.9
90,1.40320,0.00000,1.40320,1.41869,0.00000,1.41869,18.0
91,1.40556,0.00000,1.40556,1.41875,0.00000,1.41875,19.4
92,1.39730,0.00000,1.39730,1.38335,0.00000,1.38335,19.2
93,1.38668,0.00000,1.38668,1.39528,0.00000,1.39528,19.2
94,1.38459,0.00000,1.38459,1.38391,0.00000,1.38391,19.5
95,1.39089,0.00000,1.39089,1.42482,0.00000,1.42482,19.3
96,1.39494,0.00000,1.39494,1.39750,0.00000,1.39750,18.8
97,1.38428,0.00000,1.38428,1.37439,0.00000,1.37439,19.8
98,1.37225,0.00000,1.37225,1.38059,0.00000,1.38059,19.8
99,1.36880,0.00000,1.36880,1.37752,0.00000,1.37752,19.1
100,1.37070,0.00000,1.37070,1.38635,0.00000,1.38635,18.7
101,1.36598,0.00000,1.36598,1.39832,0.00000,1.39832,19.4
102,1.36446,0.00000,1.36446,1.37530,0.00000,1.37530,19.3
103,1.36856,0.00000,1.36856,1.39834,0.00000,1.39834,18.7
104,1.37381,0.00000,1.37381,1.36667,0.00000,1.36667,19.1
105,1.35464,0.00000,1.35464,1.35491,0.00000,1.35491,19.6
106,1.34748,0.00000,1.34748,1.36483,0.00000,1.36483,19.1
107,1.35130,0.00000,1.35130,1.38088,0.00000,1.38088,18.7
108,1.34530,0.00000,1.34530,1.36319,0.00000,1.36319,18.5
109,1.34510,0.00000,1.34510,1.37370,0.00000,1.37370,19.1
110,1.34836,0.00000,1.34836,1.37652,0.00000,1.37652,19.0
111,1.34362,0.00000,1.34362,1.38699,0.00000,1.38699,18.9
112,1.35137,0.00000,1.35137,1.39123,0.00000,1.39123,19.4
113,1.34822,0.00000,1.34822,1.36471,0.00000,1.36471,18.9
114,1.33414,0.00000,1.33414,1.36488,0.00000,1.36488,19.2
115,1.33810,0.00000,1.33810,1.39660,0.00000,1.39660,18.9
116,1.34053,0.00000,1.34053,1.38298,0.00000,1.38298,19.5
117,1.33282,0.00000,1.33282,1.38271,0.00000,1.38271,18.1
118,1.34299,0.00000,1.34299,1.37784,0.00000,1.37784,18.5
119,1.33633,0.00000,1.33633,1.34954,0.00000,1.34954,19.2
120,1.32579,0.00000,1.32579,1.35580,0.00000,1.35580,18.4
121,1.32007,0.00000,1.32007,1.35878,0.00000,1.35878,18.7
122,1.31851,0.00000,1.31851,1.36569,0.00000,1.36569,19.1
123,1.31435,0.00000,1.31435,1.35945,0.00000,1.35945,18.5
124,1.31079,0.00000,1.31079,1.34660,0.00000,1.34660,19.2
125,1.30933,0.00000,1.30933,1.34197,0.00000,1.34197,18.4
126,1.30082,0.00000,1.30082,1.35136,0.00000,1.35136,19.1
127,1.29716,0.00000,1.29716,1.33713,0.00000,1.33713,19.0
128,1.31150,0.00000,1.31150,1.36775,0.00000,1.36775,19.3
129,1.32237,0.00000,1.32237,1.36392,0.00000,1.36392,19.4
130,1.33531,0.00000,1.33531,1.36455,0.00000,1.36455,19.0
131,1.32331,0.00000,1.32331,1.35318,0.00000,1.35318,19.1
132,1.33068,0.00000,1.33068,1.39426,0.00000,1.39426,19.0
133,1.32521,0.00000,1.32521,1.38083,0.00000,1.38083,18.6
134,1.31823,0.00000,1.31823,1.35408,0.00000,1.35408,18.9
135,1.30938,0.00000,1.30938,1.37358,0.00000,1.37358,19.2
136,1.29907,0.00000,1.29907,1.32251,0.00000,1.32251,18.3
137,1.28658,0.00000,1.28658,1.33390,0.00000,1.33390,18.9
138,1.28431,0.00000,1.28431,1.35455,0.00000,1.35455,19.2
139,1.28583,0.00000,1.28583,1.32732,0.00000,1.32732,19.1
140,1.27980,0.00000,1.27980,1.32686,0.00000,1.32686,18.6
141,1.27207,0.00000,1.27207,1.35354,0.00000,1.35354,18.8
142,1.27770,0.00000,1.27770,1.33721,0.00000,1.33721,19.6
143,1.27259,0.00000,1.27259,1.34859,0.00000,1.34859,19.1
144,1.29109,0.00000,1.29109,1.35516,0.00000,1.35516,18.9
145,1.28584,0.00000,1.28584,1.38592,0.00000,1.38592,18.6
146,1.29411,0.00000,1.29411,1.37482,0.00000,1.37482,18.3
147,1.28904,0.00000,1.28904,1.33545,0.00000,1.33545,18.3
148,1.27795,0.00000,1.27795,1.33772,0.00000,1.33772,18.8
149,1.26791,0.00000,1.26791,1.35335,0.00000,1.35335,18.8
150,1.26872,0.00000,1.26872,1.36181,0.00000,1.36181,19.1
151,1.27868,0.00000,1.27868,1.35221,0.00000,1.35221,18.9
152,1.27640,0.00000,1.27640,1.40660,0.00000,1.40660,19.1
153,1.27442,0.00000,1.27442,1.32383,0.00000,1.32383,19.1
154,1.26229,0.00000,1.26229,1.33908,0.00000,1.33908,18.6
155,1.25713,0.00000,1.25713,1.34210,0.00000,1.34210,19.0
156,1.26917,0.00000,1.26917,1.35269,0.00000,1.35269,18.3
157,1.27558,0.00000,1.27558,1.34268,0.00000,1.34268,18.8
158,1.25714,0.00000,1.25714,1.34209,0.00000,1.34209,18.5
159,1.24797,0.00000,1.24797,1.33793,0.00000,1.33793,18.8
160,1.24409,0.00000,1.24409,1.34390,0.00000,1.34390,18.4
161,1.23614,0.00000,1.23614,1.32866,0.00000,1.32866,18.1
162,1.23610,0.00000,1.23610,1.30471,0.00000,1.30471,18.3
163,1.23054,0.00000,1.23054,1.32843,0.00000,1.32843,18.5
164,1.24138,0.00000,1.24138,1.33773,0.00000,1.33773,19.1
165,1.24697,0.00000,1.24697,1.37771,0.00000,1.37771,18.7
166,1.23968,0.00000,1.23968,1.35646,0.00000,1.35646,19.3
167,1.23742,0.00000,1.23742,1.32578,0.00000,1.32578,18.8
168,1.23169,0.00000,1.23169,1.31870,0.00000,1.31870,19.0
169,1.22767,0.00000,1.22767,1.31510,0.00000,1.31510,19.0
170,1.22018,0.00000,1.22018,1.33420,0.00000,1.33420,19.0
171,1.23194,0.00000,1.23194,1.32069,0.00000,1.32069,18.2
172,1.22814,0.00000,1.22814,1.31489,0.00000,1.31489,19.6
173,1.21881,0.00000,1.21881,1.34877,0.00000,1.34877,19.2
174,1.23609,0.00000,1.23609,1.32418,0.00000,1.32418,19.6
175,1.23386,0.00000,1.23386,1.31856,0.00000,1.31856,19.1
176,1.23503,0.00000,1.23503,1.31065,0.00000,1.31065,19.3
177,1.21929,0.00000,1.21929,1.30263,0.00000,1.30263,18.8
178,1.21600,0.00000,1.21600,1.30755,0.00000,1.30755,19.5
179,1.21384,0.00000,1.21384,1.31295,0.00000,1.31295,19.2
180,1.20191,0.00000,1.20191,1.30400,0.00000,1.30400,19.4
181,1.19670,0.00000,1.19670,1.31488,0.00000,1.31488,19.2
182,1.19557,0.00000,1.19557,1.30135,0.00000,1.30135,18.8
183,1.19876,0.00000,1.19876,1.32159,0.00000,1.32159,18.9
184,1.19630,0.00000,1.19630,1.31063,0.00000,1.31063,18.6
185,1.18669,0.00000,1.18669,1.31753,0.00000,1.31753,18.9
186,1.18613,0.00000,1.18613,1.31879,0.00000,1.31879,19.4
187,1.18528,0.00000,1.18528,1.29448,0.00000,1.29448,18.5
188,1.17786,0.00000,1.17786,1.38970,0.00000,1.38970,18.5
189,1.21324,0.00000,1.21324,1.38451,0.00000,1.38451,18.8
190,1.23356,0.00000,1.23356,1.35592,0.00000,1.35592,18.6
191,1.21933,0.00000,1.21933,1.31450,0.00000,1.31450,19.1
192,1.20060,0.00000,1.20060,1.28183,0.00000,1.28183,18.4
193,1.18257,0.00000,1.18257,1.29432,0.00000,1.29432,18.5
194,1.17751,0.00000,1.17751,1.31305,0.00000,1.31305,18.4
195,1.17834,0.00000,1.17834,1.32850,0.00000,1.32850,19.4
196,1.16281,0.00000,1.16281,1.27866,0.00000,1.27866,18.1
197,1.16430,0.00000,1.16430,1.30392,0.00000,1.30392,18.9
198,1.16665,0.00000,1.16665,1.29419,0.00000,1.29419,18.7
199,1.16336,0.00000,1.16336,1.27242,0.00000,1.27242,19.1
200,1.15731,0.00000,1.15731,1.29010,0.00000,1.29010,19.1
201,1.14717,0.00000,1.14717,1.30282,0.00000,1.30282,18.3
202,1.14204,0.00000,1.14204,1.28251,0.00000,1.28251,19.2
203,1.14192,0.00000,1.14192,1.29505,0.00000,1.29505,18.9
204,1.16032,0.00000,1.16032,1.29369,0.00000,1.29369,19.5
205,1.14713,0.00000,1.14713,1.31499,0.00000,1.31499,18.4
206,1.14039,0.00000,1.14039,1.29928,0.00000,1.29928,19.0
207,1.14881,0.00000,1.14881,1.28128,0.00000,1.28128,18.9
208,1.14485,0.00000,1.14485,1.27425,0.00000,1.27425,19.4
209,1.13496,0.00000,1.13496,1.26901,0.00000,1.26901,18.7
210,1.13516,0.00000,1.13516,1.26815,0.00000,1.26815,19.0
211,1.14131,0.00000,1.14131,1.38499,0.00000,1.38499,18.8
212,1.14878,0.00000,1.14878,1.33124,0.00000,1.33124,18.9
213,1.12846,0.00000,1.12846,1.33700,0.00000,1.33700,18.6
214,1.13909,0.00000,1.13909,1.28826,0.00000,1.28826,19.1
215,1.13615,0.00000,1.13615,1.25132,0.00000,1.25132,19.4
216,1.12060,0.00000,1.12060,1.29236,0.00000,1.29236,18.7
217,1.12003,0.00000,1.12003,1.26546,0.00000,1.26546,18.7
218,1.11562,0.00000,1.11562,1.27731,0.00000,1.27731,19.2
219,1.11316,0.00000,1.11316,1.29596,0.00000,1.29596,19.0
220,1.11169,0.00000,1.11169,1.26134,0.00000,1.26134,19.2
221,1.12286,0.00000,1.12286,1.29315,0.00000,1.29315,18.7
222,1.11518,0.00000,1.11518,1.32781,0.00000,1.32781,18.6
223,1.12087,0.00000,1.12087,1.28374,0.00000,1.28374,18.6
224,1.11799,0.00000,1.11799,1.26569,0.00000,1.26569,18.9
225,1.10961,0.00000,1.10961,1.25645,0.00000,1.25645,18.8
226,1.09821,0.00000,1.09821,1.29010,0.00000,1.29010,18.7
227,1.10188,0.00000,1.10188,1.31004,0.00000,1.31004,18.9
228,1.10981,0.00000,1.10981,1.33883,0.00000,1.33883,19.1
229,1.11416,0.00000,1.11416,1.35837,0.00000,1.35837,18.0
230,1.12716,0.00000,1.12716,1.33374,0.00000,1.33374,19.1
231,1.11981,0.00000,1.11981,1.27641,0.00000,1.27641,18.2
232,1.10590,0.00000,1.10590,1.25231,0.00000,1.25231,19.4
233,1.09129,0.00000,1.09129,1.34433,0.00000,1.34433,16.8
234,1.10777,0.00000,1.10777,1.32123,0.00000,1.32123,17.1
235,1.09493,0.00000,1.09493,1.26049,0.00000,1.26049,17.6
236,1.09369,0.00000,1.09369,1.28885,0.00000,1.28885,18.7
237,1.09449,0.00000,1.09449,1.25202,0.00000,1.25202,19.4
238,1.08501,0.00000,1.08501,1.28498,0.00000,1.28498,19.5
239,1.07728,0.00000,1.07728,1.27020,0.00000,1.27020,18.0
240,1.07412,0.00000,1.07412,1.24507,0.00000,1.24507,18.4
241,1.08181,0.00000,1.08181,1.27781,0.00000,1.27781,17.8
242,1.06868,0.00000,1.06868,1.26320,0.00000,1.26320,19.0
243,1.07358,0.00000,1.07358,1.28719,0.00000,1.28719,18.5
244,1.06994,0.00000,1.06994,1.27363,0.00000,1.27363,19.0
245,1.07167,0.00000,1.07167,1.30377,0.00000,1.30377,18.8
246,1.09661,0.00000,1.09661,1.29862,0.00000,1.29862,19.1
247,1.09417,0.00000,1.09417,1.25632,0.00000,1.25632,19.2
248,1.08275,0.00000,1.08275,1.29671,0.00000,1.29671,18.3
249,1.09924,0.00000,1.09924,1.29000,0.00000,1.29000,19.3
250,1.07628,0.00000,1.07628,1.24339,0.00000,1.24339,18.7
251,1.06918,0.00000,1.06918,1.24188,0.00000,1.24188,19.0
252,1.05923,0.00000,1.05923,1.26171,0.00000,1.26171,18.8
253,1.05594,0.00000,1.05594,1.24268,0.00000,1.24268,18.8
254,1.05316,0.00000,1.05316,1.23012,0.00000,1.23012,18.2
255,1.04724,0.00000,1.04724,1.25944,0.00000,1.25944,19.0
256,1.03874,0.00000,1.03874,1.23658,0.00000,1.23658,18.3
257,1.03825,0.00000,1.03825,1.29635,0.00000,1.29635,19.0
258,1.03901,0.00000,1.03901,1.31283,0.00000,1.31283,19.1
259,1.03492,0.00000,1.03492,1.33360,0.00000,1.33360,19.2
260,1.04525,0.00000,1.04525,1.29230,0.00000,1.29230,19.2
261,1.05345,0.00000,1.05345,1.26671,0.00000,1.26671,19.3
262,1.05022,0.00000,1.05022,1.26060,0.00000,1.26060,19.0
263,1.04307,0.00000,1.04307,1.24982,0.00000,1.24982,18.7
264,1.03583,0.00000,1.03583,1.27006,0.00000,1.27006,18.8
265,1.02862,0.00000,1.02862,1.25363,0.00000,1.25363,19.1
266,1.02866,0.00000,1.02866,1.24988,0.00000,1.24988,19.0
267,1.02738,0.00000,1.02738,1.22596,0.00000,1.22596,18.9
268,1.01918,0.00000,1.01918,1.29190,0.00000,1.29190,18.1
269,1.04841,0.00000,1.04841,1.24635,0.00000,1.24635,19.7
270,1.04045,0.00000,1.04045,1.25322,0.00000,1.25322,19.5
271,1.03255,0.00000,1.03255,1.22872,0.00000,1.22872,19.8
272,1.02176,0.00000,1.02176,1.22945,0.00000,1.22945,19.2
273,1.01041,0.00000,1.01041,1.23650,0.00000,1.23650,18.4
274,1.01617,0.00000,1.01617,1.22903,0.00000,1.22903,19.1
275,1.00474,0.00000,1.00474,1.25527,0.00000,1.25527,19.2
276,1.00560,0.00000,1.00560,1.26164,0.00000,1.26164,19.1
277,0.99805,0.00000,0.99805,1.24710,0.00000,1.24710,19.4
278,1.00277,0.00000,1.00277,1.23815,0.00000,1.23815,19.1
279,1.00769,0.00000,1.00769,1.25133,0.00000,1.25133,18.1
280,1.00193,0.00000,1.00193,1.23479,0.00000,1.23479,19.3
281,1.00305,0.00000,1.00305,1.23024,0.00000,1.23024,19.0
282,1.02164,0.00000,1.02164,1.27424,0.00000,1.27424,18.4
283,1.02043,0.00000,1.02043,1.22251,0.00000,1.22251,19.2
284,1.00544,0.00000,1.00544,1.35847,0.00000,1.35847,19.0
285,1.02189,0.00000,1.02189,1.27296,0.00000,1.27296,18.9
286,1.00466,0.00000,1.00466,1.26912,0.00000,1.26912,19.1
287,1.01644,0.00000,1.01644,1.26801,0.00000,1.26801,19.7
288,0.99827,0.00000,0.99827,1.23522,0.00000,1.23522,18.9
289,0.98906,0.00000,0.98906,1.27965,0.00000,1.27965,19.4
290,0.98986,0.00000,0.98986,1.22428,0.00000,1.22428,19.0
291,0.97760,0.00000,0.97760,1.21383,0.00000,1.21383,19.5
292,0.97394,0.00000,0.97394,1.23373,0.00000,1.23373,19.1
293,0.97895,0.00000,0.97895,1.26979,0.00000,1.26979,18.8
294,0.98976,0.00000,0.98976,1.25902,0.00000,1.25902,18.4
295,0.99411,0.00000,0.99411,1.30013,0.00000,1.30013,17.1
296,1.00851,0.00000,1.00851,1.24771,0.00000,1.24771,17.1
297,1.00072,0.00000,1.00072,1.23132,0.00000,1.23132,18.7
298,0.98920,0.00000,0.98920,1.21689,0.00000,1.21689,19.7
299,0.97714,0.00000,0.97714,1.20531,0.00000,1.20531,19.5
300,0.97224,0.00000,0.97224,1.23308,0.00000,1.23308,19.2
301,0.96536,0.00000,0.96536,1.21534,0.00000,1.21534,19.7
302,0.98273,0.00000,0.98273,1.24587,0.00000,1.24587,19.4
303,0.98908,0.00000,0.98908,1.21987,0.00000,1.21987,18.8
304,0.97129,0.00000,0.97129,1.22400,0.00000,1.22400,19.2
305,0.96719,0.00000,0.96719,1.29411,0.00000,1.29411,18.7
306,0.97982,0.00000,0.97982,1.24090,0.00000,1.24090,19.2
307,0.98130,0.00000,0.98130,1.26654,0.00000,1.26654,19.1
308,0.97054,0.00000,0.97054,1.24944,0.00000,1.24944,19.1
309,0.96050,0.00000,0.96050,1.22605,0.00000,1.22605,19.0
310,0.95333,0.00000,0.95333,1.25301,0.00000,1.25301,19.3
311,0.95780,0.00000,0.95780,1.29533,0.00000,1.29533,18.9
312,0.97964,0.00000,0.97964,1.28886,0.00000,1.28886,18.6
313,0.96864,0.00000,0.96864,1.30718,0.00000,1.30718,19.3
314,0.95919,0.00000,0.95919,1.23041,0.00000,1.23041,19.2
315,0.95521,0.00000,0.95521,1.25476,0.00000,1.25476,19.3
316,0.94559,0.00000,0.94559,1.25593,0.00000,1.25593,17.4
317,0.94641,0.00000,0.94641,1.25941,0.00000,1.25941,19.5
318,0.95433,0.00000,0.95433,1.26710,0.00000,1.26710,18.1
319,0.94774,0.00000,0.94774,1.26979,0.00000,1.26979,19.2
320,0.94006,0.00000,0.94006,1.29260,0.00000,1.29260,18.9
321,0.93807,0.00000,0.93807,1.23900,0.00000,1.23900,19.1
322,0.93783,0.00000,0.93783,1.22986,0.00000,1.22986,18.6
323,0.93677,0.00000,0.93677,1.21153,0.00000,1.21153,19.1
324,0.93409,0.00000,0.93409,1.25752,0.00000,1.25752,19.4
325,0.93331,0.00000,0.93331,1.22056,0.00000,1.22056,18.9
326,0.92554,0.00000,0.92554,1.25630,0.00000,1.25630,19.4
327,0.93162,0.00000,0.93162,1.25161,0.00000,1.25161,19.5
328,0.92767,0.00000,0.92767,1.26071,0.00000,1.26071,18.5
329,0.93746,0.00000,0.93746,1.23822,0.00000,1.23822,19.1
330,0.93404,0.00000,0.93404,1.23871,0.00000,1.23871,19.3
331,0.92011,0.00000,0.92011,1.23160,0.00000,1.23160,19.4
332,0.91621,0.00000,0.91621,1.22186,0.00000,1.22186,18.8
333,0.91892,0.00000,0.91892,1.22088,0.00000,1.22088,19.1
334,0.91807,0.00000,0.91807,1.27615,0.00000,1.27615,19.3
335,0.93417,0.00000,0.93417,1.22113,0.00000,1.22113,19.1
336,0.96511,0.00000,0.96511,1.25753,0.00000,1.25753,19.1
337,0.93789,0.00000,0.93789,1.22831,0.00000,1.22831,18.7
338,0.93243,0.00000,0.93243,1.20739,0.00000,1.20739,19.1
339,0.93308,0.00000,0.93308,1.21447,0.00000,1.21447,19.0
340,0.92879,0.00000,0.92879,1.23662,0.00000,1.23662,18.8
341,0.92599,0.00000,0.92599,1.25467,0.00000,1.25467,18.9
342,0.91803,0.00000,0.91803,1.25746,0.00000,1.25746,18.9
343,0.92813,0.00000,0.92813,1.25515,0.00000,1.25515,19.0
344,0.91426,0.00000,0.91426,1.21834,0.00000,1.21834,18.4
345,0.91418,0.00000,0.91418,1.22342,0.00000,1.22342,19.2
346,0.89949,0.00000,0.89949,1.22588,0.00000,1.22588,19.0
347,0.89593,0.00000,0.89593,1.23128,0.00000,1.23128,18.5
348,0.89215,0.00000,0.89215,1.24961,0.00000,1.24961,19.1
349,0.90763,0.00000,0.90763,1.29409,0.00000,1.29409,19.8
350,0.89720,0.00000,0.89720,1.24715,0.00000,1.24715,19.3
351,0.89794,0.00000,0.89794,1.28572,0.00000,1.28572,19.4
352,0.90242,0.00000,0.90242,1.22034,0.00000,1.22034,19.1
353,0.91650,0.00000,0.91650,1.25477,0.00000,1.25477,19.0
354,0.90546,0.00000,0.90546,1.21531,0.00000,1.21531,19.0
355,0.89845,0.00000,0.89845,1.24292,0.00000,1.24292,18.9
356,0.89474,0.00000,0.89474,1.23835,0.00000,1.23835,17.2
357,0.90278,0.00000,0.90278,1.24731,0.00000,1.24731,18.6
358,0.88958,0.00000,0.88958,1.22429,0.00000,1.22429,19.0
359,0.89731,0.00000,0.89731,1.23812,0.00000,1.23812,19.1
360,0.89180,0.00000,0.89180,1.21657,0.00000,1.21657,18.6
361,0.88500,0.00000,0.88500,1.29987,0.00000,1.29987,19.4
362,0.89067,0.00000,0.89067,1.22703,0.00000,1.22703,18.8
363,0.89448,0.00000,0.89448,1.27481,0.00000,1.27481,18.4
364,0.88146,0.00000,0.88146,1.23200,0.00000,1.23200,18.8
365,0.87801,0.00000,0.87801,1.26694,0.00000,1.26694,19.5
366,0.86976,0.00000,0.86976,1.22857,0.00000,1.22857,19.4
367,0.86821,0.00000,0.86821,1.33486,0.00000,1.33486,18.7
368,0.87396,0.00000,0.87396,1.24193,0.00000,1.24193,18.8
369,0.86778,0.00000,0.86778,1.21701,0.00000,1.21701,19.5
